time,backRightPower,backLeftPower,frontLeftPower,frontRightPower,isClampAtMax,targetElevatorPosition,clampState,basketState,targetArmPosition
0.119909721,-0.5137676403333333,-0.5137676403333333,-0.5137676403333333,-0.5137676403333333,false,DEFAULT,CLOSED,OPEN,HIGH
0.194647853,-0.5404729346666667,-0.5404729346666667,-0.5404729346666667,-0.5404729346666667,false,DEFAULT,CLOSED,OPEN,HIGH
0.236232524,-0.5654170483333333,-0.5654170483333333,-0.5654170483333333,-0.5654170483333333,false,DEFAULT,CLOSED,OPEN,HIGH
0.274884486,-0.5791802163333333,-0.5791802163333333,-0.5791802163333333,-0.5791802163333333,false,DEFAULT,CLOSED,OPEN,HIGH
0.31399874,-0.5920648843333334,-0.5920648843333334,-0.5920648843333334,-0.5920648843333334,false,DEFAULT,CLOSED,OPEN,HIGH
0.353837786,-0.6,-0.6,-0.6,-0.6,false,DEFAULT,CLOSED,OPEN,HIGH
0.393707165,-0.6,-0.6,-0.6,-0.6,false,DEFAULT,CLOSED,OPEN,HIGH
0.440176086,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.485612507,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.522034094,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.572332016,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.627487355,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.67246411,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.717174572,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.766155619,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.807048456,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.847503502,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.885721756,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.924909218,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
0.976635723,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.022136603,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.057447232,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.10755732,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.159870075,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.196664121,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.232033082,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.266299836,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.304011173,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.339487177,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.376161347,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
1.412792934,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
1.454216896,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
1.50689161,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
1.548030323,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
