time,backRightPower,backLeftPower,frontLeftPower,frontRightPower,isClampAtMax,targetElevatorPosition,clampState,basketState,targetArmPosition
2.594768428,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
2.633262307,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
2.674271519,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
2.721259024,-0.21365379300000004,-0.21365379300000004,-0.21365379300000004,-0.21365379300000004,true,DEFAULT,CLOSED,CLOSED,HIGH
2.768179153,-0.22931512800000006,-0.22931512800000006,-0.22931512800000006,-0.22931512800000006,true,DEFAULT,CLOSED,CLOSED,HIGH
2.805404282,-0.244961199,-0.244961199,-0.244961199,-0.244961199,true,DEFAULT,CLOSED,CLOSED,HIGH
2.842355536,-0.2573551863333333,-0.2573551863333333,-0.2573551863333333,-0.2573551863333333,true,DEFAULT,CLOSED,CLOSED,HIGH
2.884021873,-0.269678882,-0.269678882,-0.269678882,-0.269678882,true,DEFAULT,CLOSED,CLOSED,HIGH
2.935805837,-0.28359186933333336,-0.28359186933333336,-0.28359186933333336,-0.28359186933333336,true,DEFAULT,CLOSED,CLOSED,HIGH
2.985348925,-0.30086203766666675,-0.30086203766666675,-0.30086203766666675,-0.30086203766666675,true,DEFAULT,CLOSED,CLOSED,HIGH
3.033760347,-0.3174774143333333,-0.3174774143333333,-0.3174774143333333,-0.3174774143333333,true,DEFAULT,CLOSED,CLOSED,HIGH
3.07864056,-0.33350498566666664,-0.33350498566666664,-0.33350498566666664,-0.33350498566666664,true,DEFAULT,CLOSED,CLOSED,HIGH
3.121942272,-0.34848032033333337,-0.34848032033333337,-0.34848032033333337,-0.34848032033333337,true,DEFAULT,CLOSED,CLOSED,HIGH
3.16601486,-0.36289225233333333,-0.36289225233333333,-0.36289225233333333,-0.36289225233333333,true,DEFAULT,CLOSED,CLOSED,HIGH
3.215144365,-0.3777264206666667,-0.3777264206666667,-0.3777264206666667,-0.3777264206666667,true,DEFAULT,CLOSED,CLOSED,HIGH
3.270225621,-0.39400560266666673,-0.39400560266666673,-0.39400560266666673,-0.39400560266666673,true,DEFAULT,CLOSED,CLOSED,HIGH
3.323993501,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.360957296,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.3951243,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.435614054,-0.21138394566666668,-0.21138394566666668,-0.21138394566666668,-0.21138394566666668,true,DEFAULT,CLOSED,CLOSED,HIGH
3.480177517,-0.224916794,-0.224916794,-0.224916794,-0.224916794,true,DEFAULT,CLOSED,CLOSED,HIGH
3.534683897,-0.2397772123333334,-0.2397772123333334,-0.2397772123333334,-0.2397772123333334,true,DEFAULT,CLOSED,CLOSED,HIGH
3.599241695,-0.25796807533333344,-0.25796807533333344,-0.25796807533333344,-0.25796807533333344,true,DEFAULT,CLOSED,CLOSED,HIGH
3.644759492,-0.27949084133333335,-0.27949084133333335,-0.27949084133333335,-0.27949084133333335,true,DEFAULT,CLOSED,CLOSED,HIGH
3.69497108,-0.2946387456666667,-0.2946387456666667,-0.2946387456666667,-0.2946387456666667,true,DEFAULT,CLOSED,CLOSED,HIGH
3.74253521,-0.3113412333333333,-0.3113412333333333,-0.3113412333333333,-0.3113412333333333,true,DEFAULT,CLOSED,CLOSED,HIGH
3.790464798,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.821265384,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.860475888,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.892434391,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.926808478,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
3.96179069,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
3.997341652,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.030701614,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.066083701,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.102964371,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.144540292,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.17925417,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.213054257,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.253767428,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.302958766,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
4.341757437,0.2163859320000001,0.2163859320000001,0.2163859320000001,0.2163859320000001,true,DEFAULT,OPEN,CLOSED,HIGH
4.379778232,0.22934303066666675,0.22934303066666675,0.22934303066666675,0.22934303066666675,true,DEFAULT,OPEN,CLOSED,HIGH
4.425636987,0.2420148789999999,0.2420148789999999,0.2420148789999999,0.2420148789999999,true,DEFAULT,OPEN,CLOSED,HIGH
4.466158532,0.25729306099999993,0.25729306099999993,0.25729306099999993,0.25729306099999993,true,DEFAULT,OPEN,CLOSED,HIGH
4.504542745,0.2707863403333334,0.2707863403333334,0.2707863403333334,0.2707863403333334,true,DEFAULT,OPEN,CLOSED,HIGH
4.549452416,0.28357398033333336,0.28357398033333336,0.28357398033333336,0.28357398033333336,true,DEFAULT,OPEN,CLOSED,HIGH
4.591581045,0.29856438466666646,0.29856438466666646,0.29856438466666646,0.29856438466666646,true,DEFAULT,OPEN,CLOSED,HIGH
4.637765008,0.3125988026666667,0.3125988026666667,0.3125988026666667,0.3125988026666667,true,DEFAULT,OPEN,CLOSED,HIGH
